;Taxid;Species_name;Superorder;Protein ID;Bit score;Ratio;SET;KRAB;SSXRD;ZF;Best_Match
1734;58824;Plodia interpunctella;Endopterygota;XP_053610884.1;0;0;1;0;0;7;PRDM2
1735;58824;Plodia interpunctella;Endopterygota;XP_053610885.1;0;0;1;0;0;7;PRDM2
1736;58824;Plodia interpunctella;Endopterygota;XP_053610882.1;0;0;1;0;0;7;PRDM2
1737;58824;Plodia interpunctella;Endopterygota;XP_053610880.1;0;0;1;0;0;7;PRDM2
1738;58824;Plodia interpunctella;Endopterygota;XP_053610879.1;0;0;1;0;0;7;PRDM2
1739;58824;Plodia interpunctella;Endopterygota;XP_053610878.1;0;0;1;0;0;7;PRDM2
1740;58824;Plodia interpunctella;Endopterygota;XP_053610883.1;0;0;1;0;0;6;PRDM2
1741;58824;Plodia interpunctella;Endopterygota;XP_053612558.1;0;0;1;0;0;5;PRD10
1742;58824;Plodia interpunctella;Endopterygota;XP_053612264.1;0;0;1;0;0;0;PRD10
1743;2755281;Zophobas morio;Endopterygota;KAJ3662586.1;0;0;1;0;0;2;PRDM1
1744;2755281;Zophobas morio;Endopterygota;KAJ3655048.1;0;0;1;0;0;6;PRD15
1745;2755281;Zophobas morio;Endopterygota;KAJ3660901.1;0;0;1;0;0;1;PRD10
1746;7396;Glossina fuscipes;Endopterygota;XP_037901009.1;0;0;1;0;0;5;PRDM1
1747;7396;Glossina fuscipes;Endopterygota;XP_037901008.1;0;0;1;0;0;5;PRDM1
1748;7396;Glossina fuscipes;Endopterygota;XP_037901006.1;0;0;1;0;0;5;PRDM1
1749;7396;Glossina fuscipes;Endopterygota;XP_037901003.1;0;0;1;0;0;5;PRDM1
1750;7396;Glossina fuscipes;Endopterygota;XP_037901004.1;0;0;1;0;0;5;PRDM1
1751;7396;Glossina fuscipes;Endopterygota;XP_037901005.1;0;0;1;0;0;5;PRDM1
1752;7396;Glossina fuscipes;Endopterygota;XP_037901010.1;0;0;1;0;0;5;PRDM1
1753;7396;Glossina fuscipes;Endopterygota;XP_037897429.1;0;0;1;0;0;2;PRDM5
1754;7396;Glossina fuscipes;Endopterygota;XP_037897437.1;0;0;1;0;0;2;PRDM5
1755;7396;Glossina fuscipes;Endopterygota;XP_037898214.1;0;0;1;0;0;6;PRD14
1756;7396;Glossina fuscipes;Endopterygota;XP_037883063.1;0;0;1;0;0;6;PRD14
1757;7396;Glossina fuscipes;Endopterygota;XP_037883062.1;0;0;1;0;0;6;PRD14
1758;7159;Aedes aegypti;Endopterygota;XP_021697777.1;0;0;1;0;0;4;PRDM1
1759;7159;Aedes aegypti;Endopterygota;XP_021697778.1;0;0;1;0;0;4;PRDM1
1760;7159;Aedes aegypti;Endopterygota;XP_021697779.1;0;0;1;0;0;4;PRDM1
1761;7159;Aedes aegypti;Endopterygota;XP_021697780.1;0;0;1;0;0;4;PRDM1
1762;7159;Aedes aegypti;Endopterygota;XP_021697776.1;0;0;1;0;0;4;PRDM1
1763;7159;Aedes aegypti;Endopterygota;XP_021706829.1;0;0;1;0;0;3;PRD11
1764;7159;Aedes aegypti;Endopterygota;XP_021706830.1;0;0;1;0;0;3;PRD11
1765;7159;Aedes aegypti;Endopterygota;XP_021706831.1;0;0;1;0;0;2;PRD11
1766;7159;Aedes aegypti;Endopterygota;XP_021700312.1;0;0;1;0;0;0;PRDM1
1767;7159;Aedes aegypti;Endopterygota;XP_021700320.1;0;0;1;0;0;0;PRDM1
1768;7159;Aedes aegypti;Endopterygota;XP_021700302.1;0;0;1;0;0;0;PRDM1
1769;7159;Aedes aegypti;Endopterygota;XP_021700291.1;0;0;1;0;0;0;PRDM1
1770;7159;Aedes aegypti;Endopterygota;XP_021703813.1;0;0;1;0;0;6;PRDM1
1771;136037;Zootermopsis nevadensis;Polyneoptera;XP_021927981.1;135.0;1.3860369609856262;1;0;1;4;PRDM9
1772;136037;Zootermopsis nevadensis;Polyneoptera;XP_021927982.1;135.0;1.3860369609856262;1;0;1;4;PRDM9
1773;136037;Zootermopsis nevadensis;Polyneoptera;XP_021927984.1;135.0;1.3860369609856262;1;0;1;4;PRDM9
1774;136037;Zootermopsis nevadensis;Polyneoptera;XP_021927980.1;135.0;1.3860369609856262;1;1;1;4;PRDM9
1775;136037;Zootermopsis nevadensis;Polyneoptera;XP_021927666.1;134.0;1.4741474147414741;1;0;1;2;PRDM9
1776;136037;Zootermopsis nevadensis;Polyneoptera;XP_021927665.1;134.0;1.4741474147414741;1;0;1;2;PRDM9
1777;136037;Zootermopsis nevadensis;Polyneoptera;XP_021933981.1;0;0;1;0;0;3;PRDM1
1778;136037;Zootermopsis nevadensis;Polyneoptera;XP_021933982.1;0;0;1;0;0;3;PRDM1
1779;136037;Zootermopsis nevadensis;Polyneoptera;XP_021933983.1;0;0;1;0;0;3;PRDM1
1780;136037;Zootermopsis nevadensis;Polyneoptera;XP_021933984.1;0;0;1;0;0;3;PRDM1
1781;136037;Zootermopsis nevadensis;Polyneoptera;XP_021933985.1;0;0;1;0;0;3;PRDM1
1782;136037;Zootermopsis nevadensis;Polyneoptera;XP_021933986.1;0;0;1;0;0;3;PRDM1
1783;136037;Zootermopsis nevadensis;Polyneoptera;XP_021933980.1;0;0;1;0;0;3;PRDM1
1784;136037;Zootermopsis nevadensis;Polyneoptera;XP_021914075.1;0;0;1;0;0;4;PRD10
1785;136037;Zootermopsis nevadensis;Polyneoptera;XP_021939677.1;0;0;1;0;0;0;PRD10
1786;136037;Zootermopsis nevadensis;Polyneoptera;XP_021917414.1;0;0;1;0;0;4;PRD10
1787;136037;Zootermopsis nevadensis;Polyneoptera;XP_021923508.1;0;0;1;0;0;2;PRDM1
1788;136037;Zootermopsis nevadensis;Polyneoptera;XP_021923509.1;0;0;1;0;0;2;PRDM1
1789;136037;Zootermopsis nevadensis;Polyneoptera;XP_021923866.1;0;0;1;0;0;6;PRDM2
1790;136037;Zootermopsis nevadensis;Polyneoptera;XP_021923864.1;0;0;1;0;0;6;PRDM2
1791;136037;Zootermopsis nevadensis;Polyneoptera;XP_021923865.1;0;0;1;0;0;5;PRDM2
1792;136037;Zootermopsis nevadensis;Polyneoptera;XP_021939980.1;0;0;1;0;0;6;PRDM6
1793;136037;Zootermopsis nevadensis;Polyneoptera;XP_021939987.1;0;0;1;0;0;6;PRDM6
1794;2705178;Bombus vancouverensis nearcticus;Endopterygota;XP_033188711.1;0;0;1;0;0;4;PRDM1
1795;2705178;Bombus vancouverensis nearcticus;Endopterygota;XP_033188710.1;0;0;1;0;0;4;PRDM1
1796;2705178;Bombus vancouverensis nearcticus;Endopterygota;XP_033204239.1;0;0;1;0;0;3;PRD10
1797;2705178;Bombus vancouverensis nearcticus;Endopterygota;XP_033186914.1;0;0;1;0;0;2;PRDM1
1798;2705178;Bombus vancouverensis nearcticus;Endopterygota;XP_033186915.1;0;0;1;0;0;2;PRDM1
1799;2705178;Bombus vancouverensis nearcticus;Endopterygota;XP_033186912.1;0;0;1;0;0;2;PRDM1
1800;2705178;Bombus vancouverensis nearcticus;Endopterygota;XP_033186913.1;0;0;1;0;0;2;PRDM1
1801;2705178;Bombus vancouverensis nearcticus;Endopterygota;XP_033186911.1;0;0;1;0;0;2;PRDM1
1802;2705178;Bombus vancouverensis nearcticus;Endopterygota;XP_033184665.1;0;0;1;0;0;6;PRDM5
1803;2705178;Bombus vancouverensis nearcticus;Endopterygota;XP_033184664.1;0;0;1;0;0;6;PRDM5
1804;2705178;Bombus vancouverensis nearcticus;Endopterygota;XP_033184663.1;0;0;1;0;0;6;PRDM5
1805;2705178;Bombus vancouverensis nearcticus;Endopterygota;XP_033186771.1;0;0;1;0;0;5;PRD10
1806;345717;Pieris macdunnoughi;Endopterygota;CAF4942817.1;118.0;1.1683168316831682;1;0;1;0;PRDM9
1807;345717;Pieris macdunnoughi;Endopterygota;CAF4778916.1;0;0;1;0;0;4;PRDM1
1808;345717;Pieris macdunnoughi;Endopterygota;CAF4778901.1;0;0;1;0;0;4;PRDM1
1809;345717;Pieris macdunnoughi;Endopterygota;CAF4879680.1;0;0;1;0;0;7;PRDM2
1810;345717;Pieris macdunnoughi;Endopterygota;CAF4894435.1;0;0;1;0;0;5;PRD10
1811;41139;Coccinella septempunctata;Endopterygota;XP_044760953.1;138.0;1.2432432432432432;1;0;1;1;PRDM9
1812;41139;Coccinella septempunctata;Endopterygota;XP_044750218.1;0;0;1;0;0;3;PRDM1
1813;41139;Coccinella septempunctata;Endopterygota;XP_044750217.1;0;0;1;0;0;3;PRDM1
1814;41139;Coccinella septempunctata;Endopterygota;XP_044750216.1;0;0;1;0;0;3;PRDM1
1815;41139;Coccinella septempunctata;Endopterygota;XP_044750211.1;0;0;1;0;0;3;PRDM1
1816;41139;Coccinella septempunctata;Endopterygota;XP_044750212.1;0;0;1;0;0;3;PRDM1
1817;41139;Coccinella septempunctata;Endopterygota;XP_044750214.1;0;0;1;0;0;3;PRDM1
1818;41139;Coccinella septempunctata;Endopterygota;XP_044750215.1;0;0;1;0;0;3;PRDM1
1819;41139;Coccinella septempunctata;Endopterygota;XP_044752646.1;0;0;1;0;0;2;PRD15
1820;41139;Coccinella septempunctata;Endopterygota;XP_044752645.1;0;0;1;0;0;3;PRD15
1821;41139;Coccinella septempunctata;Endopterygota;XP_044752644.1;0;0;1;0;0;5;PRD15
1822;41139;Coccinella septempunctata;Endopterygota;XP_044754633.1;0;0;1;0;0;3;PRD10
1823;41139;Coccinella septempunctata;Endopterygota;XP_044759686.1;0;0;1;0;0;7;PRD14
1824;41139;Coccinella septempunctata;Endopterygota;XP_044759685.1;0;0;1;0;0;7;PRD14
1825;41139;Coccinella septempunctata;Endopterygota;XP_044755547.1;0;0;1;0;0;5;PRD14
1826;1521116;Anopheles marshallii;Endopterygota;XP_053663621.1;0;0;1;0;0;5;PRDM1
1827;1521116;Anopheles marshallii;Endopterygota;XP_053660579.1;0;0;1;0;0;4;PRDM4
1828;1521116;Anopheles marshallii;Endopterygota;XP_053667778.1;0;0;1;0;0;2;PRDM4
1829;1521116;Anopheles marshallii;Endopterygota;XP_053662068.1;0;0;1;0;0;7;PRDM2
1830;1521116;Anopheles marshallii;Endopterygota;XP_053662363.1;0;0;1;0;0;6;PRDM6
1831;1521116;Anopheles marshallii;Endopterygota;XP_053664296.1;0;0;1;0;0;6;PRDM1
1832;144034;Pogonomyrmex barbatus;Endopterygota;XP_011634384.1;0;0;1;0;0;4;PRDM1
1833;144034;Pogonomyrmex barbatus;Endopterygota;XP_011634383.1;0;0;1;0;0;4;PRDM1
1834;144034;Pogonomyrmex barbatus;Endopterygota;XP_011639294.1;0;0;1;0;0;2;PRDM4
1835;144034;Pogonomyrmex barbatus;Endopterygota;XP_011637463.1;0;0;1;0;0;4;PRD10
1836;144034;Pogonomyrmex barbatus;Endopterygota;XP_025074198.1;0;0;1;0;0;6;PRDM2
1837;144034;Pogonomyrmex barbatus;Endopterygota;XP_011637895.1;0;0;1;0;0;6;PRDM2
1838;144034;Pogonomyrmex barbatus;Endopterygota;XP_011630955.1;0;0;1;0;0;0;PRDM5
1839;139045;Anopheles coustani;Endopterygota;XP_058125478.1;0;0;1;0;0;5;PRDM1
1840;139045;Anopheles coustani;Endopterygota;XP_058118085.1;0;0;1;0;0;4;PRD15
1841;139045;Anopheles coustani;Endopterygota;XP_058127675.1;0;0;1;0;0;0;PRDM4
1842;139045;Anopheles coustani;Endopterygota;XP_058122533.1;0;0;1;0;0;7;PRDM2
1843;139045;Anopheles coustani;Endopterygota;XP_058123891.1;0;0;1;0;0;6;PRDM1
1844;139045;Anopheles coustani;Endopterygota;XP_058124044.1;0;0;1;0;0;6;PRDM1
1845;610380;Harpegnathos saltator;Endopterygota;XP_019699334.1;0;0;1;0;0;4;PRDM1
1846;610380;Harpegnathos saltator;Endopterygota;XP_019699336.1;0;0;1;0;0;4;PRDM1
1847;610380;Harpegnathos saltator;Endopterygota;XP_011144676.1;0;0;1;0;0;3;PRD10
1848;610380;Harpegnathos saltator;Endopterygota;XP_025159962.1;0;0;1;0;0;3;PRD10
1849;610380;Harpegnathos saltator;Endopterygota;XP_025162840.1;0;0;1;0;0;2;PRDM4
1850;610380;Harpegnathos saltator;Endopterygota;XP_025162841.1;0;0;1;0;0;2;PRDM4
1851;610380;Harpegnathos saltator;Endopterygota;XP_025154512.1;0;0;1;0;0;6;PRDM5
1852;610380;Harpegnathos saltator;Endopterygota;XP_025154511.1;0;0;1;0;0;6;PRDM5
1853;610380;Harpegnathos saltator;Endopterygota;XP_011136743.2;0;0;1;0;0;6;PRDM5
1854;610380;Harpegnathos saltator;Endopterygota;XP_011146457.1;0;0;1;0;0;5;PRD10
1855;610380;Harpegnathos saltator;Endopterygota;XP_025162498.1;0;0;1;0;0;5;PRD10
1856;121845;Diaphorina citri;Paraneoptera;XP_026682350.1;85.5;1.1569688768606223;1;0;1;8;PRDM9
1857;121845;Diaphorina citri;Paraneoptera;XP_026681144.1;84.0;1.1847672778561353;1;0;0;0;PRDM9
1858;121845;Diaphorina citri;Paraneoptera;XP_026677624.1;0;0;1;0;0;0;PRDM1
1859;121845;Diaphorina citri;Paraneoptera;XP_026677625.1;0;0;1;0;0;0;PRDM1
1860;121845;Diaphorina citri;Paraneoptera;XP_026677626.1;0;0;1;0;0;0;PRDM1
1861;121845;Diaphorina citri;Paraneoptera;XP_026677627.1;0;0;1;0;0;0;PRDM1
1862;121845;Diaphorina citri;Paraneoptera;XP_026676186.1;0;0;1;0;0;4;PRD10
1863;121845;Diaphorina citri;Paraneoptera;XP_017299659.1;63.5;1.38646288209607;1;0;0;0;PRDM9
1864;121845;Diaphorina citri;Paraneoptera;XP_026681145.1;0;0;1;0;0;0;PRDM6
1865;121845;Diaphorina citri;Paraneoptera;XP_008476527.2;0;0;1;0;0;1;PRD14
1866;121845;Diaphorina citri;Paraneoptera;XP_008475030.2;0;0;1;0;0;6;PRDM1
1867;444603;Phyllotreta striolata;Endopterygota;CAH1168974.1;0;0;1;0;0;4;PRDM1
1868;444603;Phyllotreta striolata;Endopterygota;CAG9859529.1;0;0;1;0;0;7;PRD15
1869;444603;Phyllotreta striolata;Endopterygota;CAG9856821.1;0;0;1;0;0;5;PRD10
1870;444603;Phyllotreta striolata;Endopterygota;CAG9860591.1;0;0;1;0;0;8;PRD12
1871;444603;Phyllotreta striolata;Endopterygota;CAG9854645.1;0;0;1;0;0;2;PRDM1
1872;444603;Phyllotreta striolata;Endopterygota;CAG9859932.1;0;0;1;0;0;5;PRD14
1873;7461;Apis cerana;Endopterygota;XP_016914839.1;0;0;1;0;0;0;PRDM1
1874;7461;Apis cerana;Endopterygota;XP_016916982.1;0;0;1;0;0;4;PRD10
1875;7461;Apis cerana;Endopterygota;XP_016916981.1;0;0;1;0;0;4;PRD10
1876;7461;Apis cerana;Endopterygota;XP_016915394.1;0;0;1;0;0;2;PRDM5
1877;7461;Apis cerana;Endopterygota;XP_016912561.1;0;0;1;0;0;4;PRDM2
1878;7461;Apis cerana;Endopterygota;XP_016922897.1;0;0;1;0;0;5;PRD10
1879;7461;Apis cerana;Endopterygota;XP_016920547.1;0;0;1;0;0;3;PRD16
1880;37344;Athalia rosae;Endopterygota;XP_012250907.2;0;0;1;0;0;4;PRDM1
1881;37344;Athalia rosae;Endopterygota;XP_048515042.1;0;0;1;0;0;4;PRDM1
1882;37344;Athalia rosae;Endopterygota;XP_012251181.2;0;0;1;0;0;6;PRD15
1883;37344;Athalia rosae;Endopterygota;XP_012251180.2;0;0;1;0;0;6;PRD15
1884;37344;Athalia rosae;Endopterygota;XP_012252627.2;0;0;1;0;0;4;PRD10
1885;37344;Athalia rosae;Endopterygota;XP_012252626.2;0;0;1;0;0;4;PRD10
1886;37344;Athalia rosae;Endopterygota;XP_012262309.2;0;0;1;0;0;2;PRDM4
1887;37344;Athalia rosae;Endopterygota;XP_048510024.1;0;0;1;0;0;7;PRDM2
1888;37344;Athalia rosae;Endopterygota;XP_048510022.1;0;0;1;0;0;7;PRDM2
1889;37344;Athalia rosae;Endopterygota;XP_048510021.1;0;0;1;0;0;7;PRDM2
1890;37344;Athalia rosae;Endopterygota;XP_048510023.1;0;0;1;0;0;6;PRDM2
1891;37344;Athalia rosae;Endopterygota;XP_048509865.1;0;0;1;0;0;3;PRDM2
1892;441921;Neodiprion lecontei;Endopterygota;XP_015518943.1;0;0;1;0;0;4;PRDM1
1893;441921;Neodiprion lecontei;Endopterygota;XP_015518945.1;0;0;1;0;0;4;PRDM1
1894;441921;Neodiprion lecontei;Endopterygota;XP_046594721.1;0;0;1;0;0;4;PRDM1
1895;441921;Neodiprion lecontei;Endopterygota;XP_046594722.1;0;0;1;0;0;4;PRDM1
1896;441921;Neodiprion lecontei;Endopterygota;XP_046594723.1;0;0;1;0;0;4;PRDM1
1897;441921;Neodiprion lecontei;Endopterygota;XP_015524736.1;0;0;1;0;0;5;PRD15
1898;441921;Neodiprion lecontei;Endopterygota;XP_046591334.1;0;0;1;0;0;4;PRD10
1899;441921;Neodiprion lecontei;Endopterygota;XP_046591329.1;0;0;1;0;0;4;PRD10
1900;441921;Neodiprion lecontei;Endopterygota;XP_046591330.1;0;0;1;0;0;4;PRD10
1901;441921;Neodiprion lecontei;Endopterygota;XP_046591331.1;0;0;1;0;0;4;PRD10
1902;441921;Neodiprion lecontei;Endopterygota;XP_046591332.1;0;0;1;0;0;4;PRD10
1903;441921;Neodiprion lecontei;Endopterygota;XP_046591333.1;0;0;1;0;0;4;PRD10
1904;441921;Neodiprion lecontei;Endopterygota;XP_046587482.1;0;0;1;0;0;5;PRD15
1905;441921;Neodiprion lecontei;Endopterygota;XP_015510971.1;0;0;1;0;0;2;PRDM4
1906;441921;Neodiprion lecontei;Endopterygota;XP_015518436.2;0;0;1;0;0;6;PRDM2
1907;441921;Neodiprion lecontei;Endopterygota;XP_046585879.1;0;0;1;0;0;5;PRDM2
1908;441921;Neodiprion lecontei;Endopterygota;XP_046585694.1;40.8;1.0822281167108752;1;0;0;3;PRDM9
1909;113334;Melitaea cinxia;Endopterygota;XP_045456176.1;99.4;1.218137254901961;1;0;0;10;PRDM9
1910;113334;Melitaea cinxia;Endopterygota;XP_045446474.1;0;0;1;0;0;4;PRDM1
1911;113334;Melitaea cinxia;Endopterygota;XP_045451561.1;0;0;1;0;0;8;PRD14
1912;113334;Melitaea cinxia;Endopterygota;XP_045447656.1;0;0;1;0;0;5;PRDM5
1913;7229;Drosophila miranda;Endopterygota;XP_017134707.1;0;0;1;0;0;5;PRDM1
1914;7229;Drosophila miranda;Endopterygota;XP_017134704.1;0;0;1;0;0;5;PRDM1
1915;7229;Drosophila miranda;Endopterygota;XP_017134705.1;0;0;1;0;0;5;PRDM1
1916;7229;Drosophila miranda;Endopterygota;XP_033242709.1;0;0;1;0;0;5;PRDM1
1917;7229;Drosophila miranda;Endopterygota;XP_033249080.1;0;0;1;0;0;6;PRDM5
1918;7229;Drosophila miranda;Endopterygota;XP_033249079.1;0;0;1;0;0;6;PRDM5
1919;7229;Drosophila miranda;Endopterygota;XP_033243464.1;0;0;1;0;0;2;PRDM5
1920;7229;Drosophila miranda;Endopterygota;XP_033243454.1;0;0;1;0;0;0;PRDM5
1921;7229;Drosophila miranda;Endopterygota;XP_033243451.1;0;0;1;0;0;0;PRDM5
1922;7229;Drosophila miranda;Endopterygota;XP_033243462.1;0;0;1;0;0;0;PRDM5
1923;7229;Drosophila miranda;Endopterygota;XP_033243460.1;0;0;1;0;0;0;PRDM5
1924;7229;Drosophila miranda;Endopterygota;XP_033243447.1;0;0;1;0;0;0;PRDM5
1925;7229;Drosophila miranda;Endopterygota;XP_033243442.1;0;0;1;0;0;0;PRDM5
1926;7229;Drosophila miranda;Endopterygota;XP_017151509.1;0;0;1;0;0;6;PRD15
1927;7229;Drosophila miranda;Endopterygota;XP_033249088.1;0;0;1;0;0;6;PRD15
1928;7229;Drosophila miranda;Endopterygota;XP_017151507.1;0;0;1;0;0;6;PRD15
1929;110193;Nicrophorus vespilloides;Endopterygota;XP_017783205.1;0;0;1;0;0;4;PRDM1
1930;110193;Nicrophorus vespilloides;Endopterygota;XP_017783206.1;0;0;1;0;0;4;PRDM1
1931;110193;Nicrophorus vespilloides;Endopterygota;XP_017783207.1;0;0;1;0;0;4;PRDM1
1932;110193;Nicrophorus vespilloides;Endopterygota;XP_017771813.1;0;0;1;0;0;3;PRD10
1933;110193;Nicrophorus vespilloides;Endopterygota;XP_017785397.1;0;0;1;0;0;7;PRD15
1934;110193;Nicrophorus vespilloides;Endopterygota;XP_017781490.1;0;0;1;0;0;2;PRDM1
1935;110193;Nicrophorus vespilloides;Endopterygota;XP_017774325.1;0;0;1;0;0;6;PRD14
1936;110193;Nicrophorus vespilloides;Endopterygota;XP_017774324.1;0;0;1;0;0;6;PRD14
1937;110193;Nicrophorus vespilloides;Endopterygota;XP_017774323.1;0;0;1;0;0;6;PRD14
1938;110193;Nicrophorus vespilloides;Endopterygota;XP_017769256.1;0;0;1;0;0;6;PRD14
1939;129105;Drosophila santomea;Endopterygota;XP_039485560.1;0;0;1;0;0;5;PRDM1
1940;129105;Drosophila santomea;Endopterygota;XP_039485557.1;0;0;1;0;0;5;PRDM1
1941;129105;Drosophila santomea;Endopterygota;XP_039485558.1;0;0;1;0;0;5;PRDM1
1942;129105;Drosophila santomea;Endopterygota;XP_039485559.1;0;0;1;0;0;5;PRDM1
1943;129105;Drosophila santomea;Endopterygota;XP_039496942.1;0;0;1;0;0;2;PRDM5
1944;129105;Drosophila santomea;Endopterygota;XP_039496941.1;0;0;1;0;0;2;PRDM5
1945;129105;Drosophila santomea;Endopterygota;XP_039496940.1;0;0;1;0;0;2;PRDM5
1946;129105;Drosophila santomea;Endopterygota;XP_039480739.1;0;0;1;0;0;7;PRDM8
1947;129105;Drosophila santomea;Endopterygota;XP_039480738.1;0;0;1;0;0;7;PRDM8
1948;129105;Drosophila santomea;Endopterygota;XP_039480737.1;0;0;1;0;0;7;PRDM8
1949;42275;Vanessa atalanta;Endopterygota;XP_047526867.1;0;0;1;0;0;1;PRDM1
1950;42275;Vanessa atalanta;Endopterygota;XP_047526865.1;0;0;1;0;0;4;PRDM1
1951;42275;Vanessa atalanta;Endopterygota;XP_047535428.1;0;0;1;0;0;7;PRDM2
1952;42275;Vanessa atalanta;Endopterygota;XP_047535425.1;0;0;1;0;0;7;PRDM2
1953;42275;Vanessa atalanta;Endopterygota;XP_047535426.1;0;0;1;0;0;7;PRDM2
1954;42275;Vanessa atalanta;Endopterygota;XP_047535427.1;0;0;1;0;0;6;PRDM2
1955;42275;Vanessa atalanta;Endopterygota;XP_047530392.1;0;0;1;0;0;5;PRDM6
1956;486640;Odontomachus brunneus;Endopterygota;XP_032677080.1;0;0;1;0;0;4;PRDM1
1957;486640;Odontomachus brunneus;Endopterygota;XP_032677081.1;0;0;1;0;0;4;PRDM1
1958;486640;Odontomachus brunneus;Endopterygota;XP_032677083.1;0;0;1;0;0;4;PRDM1
1959;486640;Odontomachus brunneus;Endopterygota;XP_032666118.1;0;0;1;0;0;3;PRD10
1960;486640;Odontomachus brunneus;Endopterygota;XP_032685017.1;0;0;1;0;0;2;PRDM1
1961;486640;Odontomachus brunneus;Endopterygota;XP_032685016.1;0;0;1;0;0;2;PRDM1
1962;486640;Odontomachus brunneus;Endopterygota;XP_032675190.1;0;0;1;0;0;6;PRDM5
1963;486640;Odontomachus brunneus;Endopterygota;XP_032675189.1;0;0;1;0;0;6;PRDM5
1964;486640;Odontomachus brunneus;Endopterygota;XP_032675188.1;0;0;1;0;0;6;PRDM5
1965;486640;Odontomachus brunneus;Endopterygota;XP_032675187.1;0;0;1;0;0;6;PRDM5
1966;486640;Odontomachus brunneus;Endopterygota;XP_032670207.1;0;0;1;0;0;5;PRD10
1967;59916;Bactrocera tryoni;Endopterygota;XP_039964797.1;0;0;1;0;0;5;PRDM1
1968;59916;Bactrocera tryoni;Endopterygota;XP_039964795.1;0;0;1;0;0;5;PRDM1
1969;59916;Bactrocera tryoni;Endopterygota;XP_039964796.1;0;0;1;0;0;5;PRDM1
1970;59916;Bactrocera tryoni;Endopterygota;XP_039961239.1;0;0;1;0;0;2;PRDM5
1971;59916;Bactrocera tryoni;Endopterygota;XP_039961238.1;0;0;1;0;0;2;PRDM5
1972;59916;Bactrocera tryoni;Endopterygota;XP_039951193.1;0;0;1;0;0;6;PRDM6
1973;59916;Bactrocera tryoni;Endopterygota;XP_039952065.1;0;0;1;0;0;7;PRD14
1974;59916;Bactrocera tryoni;Endopterygota;XP_039952064.1;0;0;1;0;0;7;PRD14
1975;30207;Polistes fuscatus;Endopterygota;XP_043495663.1;0;0;1;0;0;4;PRDM1
1976;30207;Polistes fuscatus;Endopterygota;XP_043505940.1;0;0;1;0;0;3;PRD10
1977;30207;Polistes fuscatus;Endopterygota;XP_043505942.1;0;0;1;0;0;3;PRD10
1978;30207;Polistes fuscatus;Endopterygota;XP_043503119.1;0;0;1;0;0;2;PRDM5
1979;30207;Polistes fuscatus;Endopterygota;XP_043492464.1;0;0;1;0;0;6;PRDM2
1980;30207;Polistes fuscatus;Endopterygota;XP_043492457.1;0;0;1;0;0;6;PRDM2
1981;30207;Polistes fuscatus;Endopterygota;XP_043490362.1;42.7;1.154054054054054;1;0;0;5;PRDM9
1982;30207;Polistes fuscatus;Endopterygota;XP_043490363.1;42.7;1.154054054054054;1;0;0;5;PRDM9
1983;30207;Polistes fuscatus;Endopterygota;XP_043490364.1;42.7;1.154054054054054;1;0;0;5;PRDM9
1984;30207;Polistes fuscatus;Endopterygota;XP_043492472.1;0;0;1;0;0;6;PRD14
1985;7010;Schistocerca gregaria;Polyneoptera;XP_049839757.1;0;0;1;0;0;3;PRDM1
1986;7010;Schistocerca gregaria;Polyneoptera;XP_049839756.1;0;0;1;0;0;3;PRDM1
1987;7010;Schistocerca gregaria;Polyneoptera;XP_049834064.1;0;0;1;0;0;3;PRD10
1988;7010;Schistocerca gregaria;Polyneoptera;XP_049854035.1;0;0;1;0;0;7;PRD15
1989;7010;Schistocerca gregaria;Polyneoptera;XP_049854034.1;0;0;1;0;0;7;PRD15
1990;7010;Schistocerca gregaria;Polyneoptera;XP_049855304.1;0;0;1;0;0;6;PRD14
1991;7010;Schistocerca gregaria;Polyneoptera;XP_049859179.1;0;0;1;0;0;2;PRDM4
1992;7010;Schistocerca gregaria;Polyneoptera;XP_049859177.1;0;0;1;0;0;2;PRDM4
1993;7010;Schistocerca gregaria;Polyneoptera;XP_049859176.1;0;0;1;0;0;2;PRDM4
1994;7010;Schistocerca gregaria;Polyneoptera;XP_049854036.1;0;0;1;0;0;7;PRD15
1995;7010;Schistocerca gregaria;Polyneoptera;XP_049834065.1;0;0;1;0;0;3;PRD15
1996;7010;Schistocerca gregaria;Polyneoptera;XP_049834018.1;0;0;1;0;0;6;PRDM6
1997;6984;Diploptera punctata;Polyneoptera;KAJ9577987.1;152.0;1.54158215010142;1;1;1;5;PRDM9
1998;6984;Diploptera punctata;Polyneoptera;KAJ9585314.1;0;0;1;0;0;2;PRD10
1999;6984;Diploptera punctata;Polyneoptera;KAJ9576999.1;0;0;1;0;0;2;PRDM1
2000;6984;Diploptera punctata;Polyneoptera;KAJ9574431.1;0;0;1;0;0;0;PRD15
2001;6984;Diploptera punctata;Polyneoptera;KAJ9582556.1;0;0;1;0;0;1;PRD15
2002;6984;Diploptera punctata;Polyneoptera;KAJ9579358.1;0;0;1;0;0;0;PRDM5
2003;6984;Diploptera punctata;Polyneoptera;KAJ9574206.1;0;0;1;0;0;0;PRDM1
2004;6984;Diploptera punctata;Polyneoptera;KAJ9582161.1;0;0;1;0;0;0;PRD14
2005;6984;Diploptera punctata;Polyneoptera;KAJ9578950.1;0;0;1;0;0;3;PRD14
